Time outerCorrector residual
0.0704 9 0.000118637
0.0704 10 6.36614e-06
0.0706 1 0.745188
0.0706 2 0.744603
0.0706 3 0.269236
0.0706 4 0.350228
0.0706 5 0.0265577
0.0706 6 0.00613802
0.0706 7 0.00184465
0.0706 8 0.000846732
0.0706 9 0.000230752
0.0706 10 8.39498e-06
0.0708 1 0.91056
0.0708 2 0.909728
0.0708 3 0.298806
0.0708 4 0.394816
0.0708 5 0.0315159
0.0708 6 0.00668467
0.0708 7 0.00199372
0.0708 8 0.000899737
0.0708 9 0.000261216
0.0708 10 6.32869e-05
0.071 1 0.610056
0.071 2 0.609512
0.071 3 0.195889
0.071 4 0.28593
0.071 5 0.0226634
0.071 6 0.005118
0.071 7 0.0014754
0.071 8 0.000651716
0.071 9 0.000205288
0.071 10 7.58581e-06
0.0712 1 0.379135
0.0712 2 0.378838
0.0712 3 0.131609
0.0712 4 0.196154
0.0712 5 0.0144706
0.0712 6 0.00370631
0.0712 7 0.00109874
0.0712 8 0.000521714
0.0712 9 0.000123788
0.0712 10 1.87815e-05
0.0714 1 0.232904
0.0714 2 0.232779
0.0714 3 0.0995642
0.0714 4 0.139159
0.0714 5 0.00885805
0.0714 6 0.00267102
0.0714 7 0.000943113
0.0714 8 0.000447257
0.0714 9 5.11393e-05
0.0716 1 0.125064
0.0716 2 0.125054
0.0716 3 0.0839594
0.0716 4 0.0847557
0.0716 5 0.0040692
0.0716 6 0.00158184
0.0716 7 0.000731393
0.0716 8 0.000350246
0.0716 9 4.67617e-05
0.0718 1 0.0436906
0.0718 2 0.0440001
0.0718 3 0.080739
0.0718 4 0.00949256
0.0718 5 0.00339395
0.0718 6 0.000946591
0.0718 7 0.000205757
0.0718 8 5.17929e-05
0.072 1 0.0898487
0.072 2 0.0898185
0.072 3 0.0840401
0.072 4 0.0570256
0.072 5 0.00235157
0.072 6 0.00116262
0.072 7 0.000518168
0.072 8 0.000199399
0.072 9 5.05958e-05
0.0722 1 0.210353
0.0722 2 0.210201
0.0722 3 0.0988548
0.0722 4 0.137542
0.0722 5 0.00312202
0.0722 6 0.00173169
0.0722 7 0.00088702
0.0722 8 0.000254717
0.0722 9 4.67984e-06
0.0724 1 0.38001
0.0724 2 0.379721
0.0724 3 0.125145
0.0724 4 0.198924
0.0724 5 0.00405384
0.0724 6 0.00249224
0.0724 7 0.000927532
0.0724 8 0.000154123
0.0724 9 2.00441e-05
0.0726 1 0.589847
0.0726 2 0.589317
0.0726 3 0.159147
0.0726 4 0.256092
0.0726 5 0.00573348
0.0726 6 0.00367513
0.0726 7 0.000912639
0.0726 8 0.000341376
0.0726 9 0.000258071
0.0726 10 9.94808e-05
0.0728 1 0.642995
0.0728 2 0.642388
0.0728 3 0.158301
0.0728 4 0.261362
0.0728 5 0.00593244
0.0728 6 0.0034386
0.0728 7 0.00107943
0.0728 8 0.000443077
0.0728 9 8.36182e-05
0.073 1 0.482192
0.073 2 0.481767
0.073 3 0.115343
0.073 4 0.200713
0.073 5 0.00394983
0.073 6 0.0026114
0.073 7 0.00101956
0.073 8 0.0003254
0.073 9 0.000102167
0.073 10 1.26355e-06
0.0732 1 0.321357
0.0732 2 0.321086
0.0732 3 0.0807221
0.0732 4 0.14285
0.0732 5 0.00201754
0.0732 6 0.00139127
0.0732 7 0.000413748
0.0732 8 0.00022785
0.0732 9 0.000102734
0.0732 10 6.60768e-05
0.0734 1 0.199555
0.0734 2 0.199419
0.0734 3 0.0591264
0.0734 4 0.101507
0.0734 5 0.00123717
0.0734 6 0.000875446
0.0734 7 0.000353288
0.0734 8 6.18913e-05
0.0736 1 0.0999498
0.0736 2 0.0999485
0.0736 3 0.0449589
0.0736 4 0.0644713
0.0736 5 0.00151855
0.0736 6 0.000787862
0.0736 7 0.000420251
0.0736 8 0.000192712
0.0736 9 1.32386e-06
0.0738 1 0.0188553
0.0738 2 0.0188419
0.0738 3 0.0365307
0.0738 4 0.00292461
0.0738 5 0.000654407
0.0738 6 0.000128522
0.0738 7 7.59706e-05
0.074 1 0.0972937
0.074 2 0.0972286
0.074 3 0.0263444
0.074 4 0.0407781
0.074 5 0.00348553
0.074 6 0.000893556
0.074 7 0.00037396
0.074 8 0.000210835
0.074 9 4.23388e-05
0.0742 1 0.220358
0.0742 2 0.220167
0.0742 3 0.0245065
0.0742 4 0.0295652
0.0742 5 0.00505582
0.0742 6 0.000815506
0.0742 7 0.000420922
0.0742 8 9.19107e-05
0.0744 1 0.382895
0.0744 2 0.382532
0.0744 3 0.0338894
0.0744 4 0.0327635
0.0744 5 0.00779564
0.0744 6 0.00131755
0.0744 7 0.000249473
0.0744 8 0.000114549
0.0744 9 5.18842e-05
0.0746 1 0.557961
0.0746 2 0.557418
0.0746 3 0.0518229
0.0746 4 0.0660252
0.0746 5 0.0164974
0.0746 6 0.00120792
0.0746 7 0.000608964
0.0746 8 0.000285581
0.0746 9 0.000156691
0.0746 10 0.000138533
0.0746 11 6.40158e-05
0.0748 1 0.575727
0.0748 2 0.57519
0.0748 3 0.0619323
0.0748 4 0.0959067
0.0748 5 0.014566
0.0748 6 0.00216174
0.0748 7 0.000635179
0.0748 8 0.000223816
0.0748 9 0.000131172
0.0748 10 0.000108037
0.0748 11 4.6381e-05
0.075 1 0.432358
0.075 2 0.43195
0.075 3 0.0555521
0.075 4 0.0948193
0.075 5 0.00840105
0.075 6 0.00220214
0.075 7 0.000655936
0.075 8 0.000215908
0.075 9 0.000125265
0.075 10 4.23645e-05
0.0752 1 0.290879
0.0752 2 0.290649
0.0752 3 0.0473179
0.0752 4 0.085057
0.0752 5 0.00403077
0.0752 6 0.00123042
0.0752 7 0.000505346
0.0752 8 0.000238051
0.0752 9 3.6169e-05
0.0754 1 0.178398
0.0754 2 0.178254
0.0754 3 0.0418025
0.0754 4 0.0746604
0.0754 5 0.0015043
0.0754 6 0.000677614
0.0754 7 0.000298155
0.0754 8 0.00015334
0.0754 9 5.23486e-05
0.0756 1 0.0831347
0.0756 2 0.0830889
0.0756 3 0.040768
0.0756 4 0.0546988
0.0756 5 0.0013267
0.0756 6 0.000724985
0.0756 7 0.000372076
0.0756 8 0.000189382
0.0756 9 4.89122e-06
0.0758 1 0.0246363
0.0758 2 0.0246198
0.0758 3 0.0439831
0.0758 4 0.00421904
0.0758 5 0.00059684
0.0758 6 0.000165899
0.0758 7 8.4474e-05
0.076 1 0.116868
0.076 2 0.116782
0.076 3 0.0459638
0.076 4 0.0676308
0.076 5 0.00368194
0.076 6 0.00122531
0.076 7 0.000523303
0.076 8 0.000279138
0.076 9 5.16446e-05
0.0762 1 0.246475
0.0762 2 0.246263
0.0762 3 0.055196
0.0762 4 0.0922281
0.0762 5 0.00754713
0.0762 6 0.00213717
0.0762 7 0.000751717
0.0762 8 0.000323611
0.0762 9 3.96223e-05
0.0764 1 0.425629
0.0764 2 0.425229
0.0764 3 0.0722807
0.0764 4 0.11792
0.0764 5 0.0132021
0.0764 6 0.00333219
0.0764 7 0.00103202
0.0764 8 0.000273214
0.0764 9 0.000105632
0.0764 10 3.68572e-06
0.0766 1 0.621649
0.0766 2 0.621037
0.0766 3 0.0943921
0.0766 4 0.149266
0.0766 5 0.0203997
0.0766 6 0.00384134
0.0766 7 0.00128911
0.0766 8 0.000228071
0.0766 9 9.10465e-05
0.0768 1 0.616239
0.0768 2 0.615634
0.0768 3 0.0953218
0.0768 4 0.148618
0.0768 5 0.0211664
0.0768 6 0.00451444
0.0768 7 0.0014994
0.0768 8 0.00025833
0.0768 9 9.68089e-05
0.077 1 0.443439
0.077 2 0.443002
0.077 3 0.0796835
0.077 4 0.125414
0.077 5 0.0165668
0.077 6 0.00431074
0.077 7 0.0013203
0.077 8 0.000290563
0.077 9 8.8238e-05
0.0772 1 0.28975
0.0772 2 0.289468
0.0772 3 0.0693281
0.0772 4 0.109812
0.0772 5 0.0121404
0.0772 6 0.00379491
0.0772 7 0.00108139
0.0772 8 0.000360399
0.0772 9 6.99251e-05
0.0774 1 0.17376
0.0774 2 0.173607
0.0774 3 0.0675213
0.0774 4 0.0958762
0.0774 5 0.00799115
0.0774 6 0.00283833
0.0774 7 0.000938532
0.0774 8 0.000380168
0.0774 9 6.66708e-05
0.0776 1 0.0794928
0.0776 2 0.0794784
0.0776 3 0.0730877
0.0776 4 0.0460131
0.0776 5 0.00247735
0.0776 6 0.00104714
0.0776 7 0.000480092
0.0776 8 0.000214627
0.0776 9 9.90296e-07
0.0778 1 0.054904
0.0778 2 0.0548536
0.0778 3 0.0916292
0.0778 4 0.0140019
0.0778 5 0.00342365
0.0778 6 0.00116276
0.0778 7 0.000248127
0.0778 8 8.24599e-05
0.078 1 0.155927
0.078 2 0.155848
0.078 3 0.121777
0.078 4 0.10088
0.078 5 0.00367518
0.078 6 0.0017588
0.078 7 0.00085119
0.078 8 0.000312542
0.078 9 1.30377e-05
0.0782 1 0.314208
0.0782 2 0.314041
0.0782 3 0.174059
0.0782 4 0.206814
0.0782 5 0.00650427
0.0782 6 0.00277477
0.0782 7 0.00130611
0.0782 8 0.000534576
0.0782 9 6.15338e-05
0.0784 1 0.578303
0.0784 2 0.577923
0.0784 3 0.261408
0.0784 4 0.348387
0.0784 5 0.00957176
0.0784 6 0.00395172
0.0784 7 0.0018608
0.0784 8 0.000751063
0.0784 9 9.47333e-05
0.0786 1 0.931499
0.0786 2 0.930703
0.0786 3 0.362375
0.0786 4 0.498513
0.0786 5 0.0122908
0.0786 6 0.00496196
0.0786 7 0.00248988
0.0786 8 0.000809191
0.0786 9 1.46323e-05
0.0788 1 0.787831
0.0788 2 0.787263
0.0788 3 0.332562
0.0788 4 0.453254
0.0788 5 0.01058
0.0788 6 0.00464628
0.0788 7 0.00226891
0.0788 8 0.000802442
0.0788 9 1.70194e-05
0.079 1 0.486755
0.079 2 0.486442
0.079 3 0.245281
0.079 4 0.314259
0.079 5 0.00734887
0.079 6 0.0035735
0.079 7 0.00167348
0.079 8 0.000444687
0.079 9 2.06638e-05
0.0792 1 0.30087
0.0792 2 0.300664
0.0792 3 0.188621
0.0792 4 0.205689
0.0792 5 0.00513323
0.0792 6 0.00273593
0.0792 7 0.0012701
0.0792 8 0.000352935
0.0792 9 0.000112496
0.0792 10 6.79021e-05
0.0794 1 0.17658
0.0794 2 0.176536
0.0794 3 0.157372
0.0794 4 0.111331
0.0794 5 0.00351448
0.0794 6 0.00203782
0.0794 7 0.000870936
0.0794 8 0.000209137
0.0794 9 9.16282e-05
0.0796 1 0.0872013
0.0796 2 0.0871473
0.0796 3 0.14342
0.0796 4 0.0232335
0.0796 5 0.00424911
0.0796 6 0.00168649
0.0796 7 0.000417166
0.0796 8 0.000156975
0.0796 9 1.79861e-05
0.0798 1 0.0859682
0.0798 2 0.0859179
0.0798 3 0.14357
0.0798 4 0.0233627
0.0798 5 0.00502914
0.0798 6 0.00187058
0.0798 7 0.000377159
0.0798 8 0.000144546
0.0798 9 2.2081e-05
0.08 1 0.197725
0.08 2 0.197546
0.08 3 0.160283
0.08 4 0.129922
0.08 5 0.00462504
0.08 6 0.00226477
0.08 7 0.0010857
0.08 8 0.000361116
0.08 9 2.09015e-05
0.0802 1 0.400049
0.0802 2 0.399772
0.0802 3 0.207455
0.0802 4 0.26319
0.0802 5 0.0122034
0.0802 6 0.00479345
0.0802 7 0.00172223
0.0802 8 0.000732092
0.0802 9 0.000162706
0.0802 10 2.21805e-05
0.0804 1 0.888468
0.0804 2 0.887662
0.0804 3 0.338044
0.0804 4 0.494542
0.0804 5 0.0283197
0.0804 6 0.00954907
0.0804 7 0.00280396
0.0804 8 0.00113409
0.0804 9 0.000265724
0.0804 10 3.2424e-05
0.0806 1 1
0.0806 2 0.99902
0.0806 3 0.389629
0.0806 4 0.591106
0.0806 5 0.0380615
0.0806 6 0.0111013
0.0806 7 0.00327802
0.0806 8 0.00161998
0.0806 9 8.62296e-05
0.0808 1 0.994986
0.0808 2 0.993972
0.0808 3 0.365658
0.0808 4 0.543481
0.0808 5 0.0366105
0.0808 6 0.0106492
0.0808 7 0.00310326
0.0808 8 0.00124885
0.0808 9 0.000323315
0.0808 10 3.44123e-05
0.081 1 0.495892
0.081 2 0.495394
0.081 3 0.226866
0.081 4 0.30985
0.081 5 0.0201746
0.081 6 0.00594134
0.081 7 0.00191208
0.081 8 0.000852585
0.081 9 0.000165073
0.081 10 6.11719e-06
0.0812 1 0.292343
0.0812 2 0.292043
0.0812 3 0.179086
0.0812 4 0.196467
0.0812 5 0.0115909
0.0812 6 0.0036328
0.0812 7 0.00148276
0.0812 8 0.000692939
0.0812 9 5.00513e-05
0.0814 1 0.168651
0.0814 2 0.168461
0.0814 3 0.164137
0.0814 4 0.0990273
0.0814 5 0.00484658
0.0814 6 0.00213225
0.0814 7 0.00115253
0.0814 8 0.000335143
0.0814 9 2.42198e-06
0.0816 1 0.0914147
0.0816 2 0.0913137
0.0816 3 0.168373
0.0816 4 0.0202672
0.0816 5 0.00350792
0.0816 6 0.00134861
0.0816 7 0.000387521
0.0816 8 0.000144372
0.0816 9 2.87375e-05
0.0818 1 0.117404
0.0818 2 0.117354
0.0818 3 0.189603
0.0818 4 0.0340388
0.0818 5 0.00317603
0.0818 6 0.00161647
0.0818 7 0.000532735
0.0818 8 0.000174916
0.0818 9 1.0546e-05
0.082 1 0.243453
0.082 2 0.243338
0.082 3 0.237376
0.082 4 0.144613
0.082 5 0.00568134
0.082 6 0.00290881
0.082 7 0.00142955
0.082 8 0.000343702
0.082 9 4.61493e-05
0.0822 1 0.483569
0.0822 2 0.483265
0.0822 3 0.346421
0.0822 4 0.317512
0.0822 5 0.0114656
0.0822 6 0.00476873
0.0822 7 0.00225875
0.0822 8 0.00086063
0.0822 9 0.000318999
0.0822 10 0.000100129
0.0822 11 1.91178e-05
0.0824 1 1
0.0824 2 0.999214
0.0824 3 0.596242
0.0824 4 0.619565
0.0824 5 0.020078
0.0824 6 0.00783804
0.0824 7 0.00378341
0.0824 8 0.00135278
0.0824 9 8.07067e-05
0.0826 1 1
0.0826 2 0.999072
0.0826 3 0.54414
0.0826 4 0.696346
0.0826 5 0.0200897
0.0826 6 0.00798716
0.0826 7 0.00370027
0.0826 8 0.0014244
0.0826 9 3.16431e-05
0.0828 1 0.744271
0.0828 2 0.743593
0.0828 3 0.399611
0.0828 4 0.478631
0.0828 5 0.0125261
0.0828 6 0.00546373
0.0828 7 0.00245633
0.0828 8 0.000944476
0.0828 9 8.87096e-05
0.083 1 0.419428
0.083 2 0.419108
0.083 3 0.242041
0.083 4 0.292157
0.083 5 0.00739869
0.083 6 0.00359828
0.083 7 0.00164133
0.083 8 0.000558276
0.083 9 9.00957e-05
0.0832 1 0.25197
0.0832 2 0.251818
0.0832 3 0.176507
0.0832 4 0.180302
0.0832 5 0.00471654
0.0832 6 0.0024862
0.0832 7 0.00122749
0.0832 8 0.000342112
0.0832 9 8.37928e-05
0.0834 1 0.13918
0.0834 2 0.139113
0.0834 3 0.145753
0.0834 4 0.0838198
0.0834 5 0.00377255
0.0834 6 0.00197789
0.0834 7 0.000749729
0.0834 8 0.000235822
0.0834 9 9.22334e-05
0.0836 1 0.0664417
0.0836 2 0.0663818
0.0836 3 0.134847
0.0836 4 0.0125834
0.0836 5 0.00584654
0.0836 6 0.000732668
0.0836 7 0.000181297
0.0836 8 9.51755e-05
0.0838 1 0.109762
0.0838 2 0.109654
0.0838 3 0.136281
0.0838 4 0.0550296
0.0838 5 0.00421326
0.0838 6 0.00204753
0.0838 7 0.000572678
0.0838 8 0.000213291
0.0838 9 0.000106087
0.0838 10 2.7376e-05
0.084 1 0.23651
0.084 2 0.236298
0.084 3 0.155305
0.084 4 0.162786
0.084 5 0.00560856
0.084 6 0.00257679
0.084 7 0.00120609
0.084 8 0.000472944
0.084 9 7.33944e-05
0.0842 1 0.436889
0.0842 2 0.43661
0.0842 3 0.197478
0.0842 4 0.261688
0.0842 5 0.0115265
0.0842 6 0.0045233
0.0842 7 0.00155589
0.0842 8 0.000641583
0.0842 9 0.000174857
0.0842 10 3.54701e-05
0.0844 1 0.724812
0.0844 2 0.724202
0.0844 3 0.265866
0.0844 4 0.358903
0.0844 5 0.018941
0.0844 6 0.00630331
0.0844 7 0.00180857
0.0844 8 0.000787918
0.0844 9 0.000183715
0.0844 10 3.31079e-05
0.0846 1 0.770602
0.0846 2 0.769897
0.0846 3 0.258469
0.0846 4 0.362059
0.0846 5 0.0218454
0.0846 6 0.00630078
0.0846 7 0.00174468
0.0846 8 0.000729903
0.0846 9 0.000181552
0.0846 10 1.03701e-05
0.0848 1 0.526679
0.0848 2 0.526193
0.0848 3 0.177148
0.0848 4 0.26399
0.0848 5 0.0174098
0.0848 6 0.00496064
0.0848 7 0.00140717
0.0848 8 0.000625869
0.0848 9 0.000133761
0.0848 10 1.57848e-05
0.085 1 0.3368
0.085 2 0.336536
0.085 3 0.127138
0.085 4 0.185172
0.085 5 0.0127402
0.085 6 0.00358893
0.085 7 0.00112131
0.085 8 0.000521699
0.085 9 8.6151e-05
0.0852 1 0.207024
0.0852 2 0.206868
0.0852 3 0.10161
0.0852 4 0.128649
0.0852 5 0.00870946
0.0852 6 0.00251632
0.0852 7 0.000928104
0.0852 8 0.000450046
0.0852 9 3.7182e-05
0.0854 1 0.1075
0.0854 2 0.107488
0.0854 3 0.0893546
0.0854 4 0.0661552
0.0854 5 0.00388053
0.0854 6 0.0013914
0.0854 7 0.000677282
0.0854 8 0.000325691
0.0854 9 3.48729e-05
0.0856 1 0.0446504
0.0856 2 0.0446102
0.0856 3 0.0872521
0.0856 4 0.00884673
0.0856 5 0.00240914
0.0856 6 0.000725949
0.0856 7 0.000207195
0.0856 8 3.81476e-05
0.0858 1 0.109433
0.0858 2 0.109353
0.0858 3 0.0902404
0.0858 4 0.068457
0.0858 5 0.00343239
0.0858 6 0.00135833
0.0858 7 0.000658266
0.0858 8 0.000300539
0.0858 9 1.59775e-05
0.086 1 0.23008
0.086 2 0.22997
0.086 3 0.102277
0.086 4 0.138792
0.086 5 0.0066403
0.086 6 0.00212619
0.086 7 0.000839712
0.086 8 0.000426452
0.086 9 5.28339e-05
0.0862 1 0.390626
0.0862 2 0.390369
0.0862 3 0.121639
0.0862 4 0.188718
0.0862 5 0.007684
0.0862 6 0.00249395
0.0862 7 0.000906104
0.0862 8 0.000451021
0.0862 9 5.04725e-05
0.0864 1 0.550839
0.0864 2 0.550342
0.0864 3 0.139568
0.0864 4 0.224244
0.0864 5 0.00737769
0.0864 6 0.0025721
0.0864 7 0.000855956
0.0864 8 0.000412005
0.0864 9 0.000162992
0.0864 10 4.21108e-05
0.0866 1 0.549996
0.0866 2 0.549533
0.0866 3 0.121231
0.0866 4 0.205521
0.0866 5 0.00542739
0.0866 6 0.00248615
0.0866 7 0.000810187
0.0866 8 0.000303686
0.0866 9 0.000131027
0.0866 10 4.47427e-05
0.0868 1 0.413788
0.0868 2 0.413444
0.0868 3 0.0853552
0.0868 4 0.152231
0.0868 5 0.00338959
0.0868 6 0.00214428
0.0868 7 0.000536563
0.0868 8 0.000106555
0.0868 9 4.47908e-05
0.087 1 0.27994
0.087 2 0.279689
0.087 3 0.0597967
0.087 4 0.108625
0.087 5 0.00228428
0.087 6 0.00157357
0.087 7 0.000436871
0.087 8 0.000277265
0.087 9 4.80441e-05
0.0872 1 0.171642
0.0872 2 0.171514
0.0872 3 0.0440879
0.0872 4 0.0785977
0.0872 5 0.00168756
0.0872 6 0.00121953
0.0872 7 0.000466869
0.0872 8 0.000113857
0.0872 9 1.74195e-05
0.0874 1 0.078333
0.0874 2 0.0782808
0.0874 3 0.0334677
0.0874 4 0.0502049
0.0874 5 0.0011855
0.0874 6 0.000777808
0.0874 7 0.000527136
0.0874 8 0.000258046
0.0874 9 3.3463e-05
0.0876 1 0.0180858
0.0876 2 0.0184628
0.0876 3 0.0260306
0.0876 4 0.00665529
0.0876 5 0.00168193
0.0876 6 0.000644265
0.0876 7 0.000290579
0.0876 8 8.96744e-05
0.0878 1 0.114536
0.0878 2 0.114442
0.0878 3 0.0209441
0.0878 4 0.0381551
0.0878 5 0.000830938
0.0878 6 0.000625375
0.0878 7 0.00031764
0.0878 8 0.000108838
0.0878 9 2.25029e-07
0.088 1 0.236053
0.088 2 0.235847
0.088 3 0.0178828
0.088 4 0.0236209
0.088 5 0.00520902
0.088 6 0.00122031
0.088 7 0.000554557
0.088 8 0.000209047
0.088 9 3.0465e-05
0.0882 1 0.38856
0.0882 2 0.388177
0.0882 3 0.0228632
0.0882 4 0.00113184
0.0882 5 0.00127728
0.0882 6 0.000271124
0.0882 7 0.000111437
0.0882 8 4.9854e-05
0.0884 1 0.526632
0.0884 2 0.526126
0.0884 3 0.0347387
0.0884 4 0.0337088
0.0884 5 0.0183444
0.0884 6 0.00108309
0.0884 7 0.000339588
0.0884 8 0.00013152
0.0884 9 2.70506e-05
0.0886 1 0.513451
0.0886 2 0.512954
0.0886 3 0.0434543
0.0886 4 0.0649734
0.0886 5 0.010465
0.0886 6 0.00207396
0.0886 7 0.000710508
0.0886 8 0.000313973
0.0886 9 0.000140758
0.0886 10 6.87108e-05
0.0888 1 0.385288
0.0888 2 0.384958
0.0888 3 0.0441376
0.0888 4 0.0772107
0.0888 5 0.00463433
0.0888 6 0.00185652
0.0888 7 0.00087879
0.0888 8 0.000216338
0.0888 9 4.35161e-05
0.089 1 0.259912
0.089 2 0.25972
0.089 3 0.0430124
0.089 4 0.079585
0.089 5 0.00178448
0.089 6 0.00113481
0.089 7 0.000443425
0.089 8 0.000439737
0.089 9 0.00022822
0.089 10 0.000594998
0.089 11 0.000445084
0.089 12 0.000940251
0.089 13 0.000660879
0.089 14 0.00163332
0.089 15 0.00117973
0.089 16 0.0029438
0.089 17 0.000724799
0.089 18 0.0004895
0.089 19 0.00126783
0.089 20 0.000971055
0.0892 1 0.155874
0.0892 2 0.155745
0.0892 3 0.0440746
0.0892 4 0.077301
0.0892 5 0.00111877
0.0892 6 0.000766671
0.0892 7 0.000468683
0.0892 8 0.000312056
0.0892 9 0.000326929
0.0892 10 0.000379644
0.0892 11 0.000323609
0.0892 12 0.000141996
0.0892 13 0.00019973
0.0892 14 0.000234188
0.0892 15 0.000224491
0.0892 16 0.000158387
0.0892 17 0.000167512
0.0892 18 0.000173798
0.0892 19 0.00014328
0.0892 20 9.7707e-05
0.0894 1 0.0654893
0.0894 2 0.0654518
0.0894 3 0.0496999
0.0894 4 0.0440666
0.0894 5 0.00142349
0.0894 6 0.000782341
0.0894 7 0.000341214
0.0894 8 0.000162548
0.0894 9 3.3125e-05
0.0896 1 0.0413318
0.0896 2 0.0413467
0.0896 3 0.059596
0.0896 4 0.0137983
0.0896 5 0.00161457
0.0896 6 0.000608224
0.0896 7 0.000271717
0.0896 8 5.26749e-05
0.0898 1 0.140079
0.0898 2 0.140048
0.0898 3 0.0714115
0.0898 4 0.093231
0.0898 5 0.00274218
0.0898 6 0.0012803
0.0898 7 0.000640295
0.0898 8 0.000281415
0.0898 9 1.76597e-06
0.09 1 0.273058
0.09 2 0.272893
0.09 3 0.0899645
0.09 4 0.147223
0.09 5 0.00494743
0.09 6 0.00190991
0.09 7 0.000817498
0.09 8 0.000401286
0.09 9 8.5392e-05
0.0902 1 0.449392
0.0902 2 0.449073
0.0902 3 0.116029
0.0902 4 0.201973
0.0902 5 0.00807256
0.0902 6 0.00300024
0.0902 7 0.00103921
0.0902 8 0.000488735
0.0902 9 0.000109179
0.0902 10 2.20206e-05
0.0904 1 0.603463
0.0904 2 0.602959
0.0904 3 0.138228
0.0904 4 0.245222
0.0904 5 0.011809
0.0904 6 0.00361656
0.0904 7 0.000983316
0.0904 8 0.000328376
0.0904 9 0.000112271
0.0904 10 1.80679e-05
0.0906 1 0.553252
0.0906 2 0.552751
0.0906 3 0.125966
0.0906 4 0.22248
0.0906 5 0.0122316
0.0906 6 0.00490008
0.0906 7 0.00124375
0.0906 8 0.000449119
0.0906 9 0.000165602
0.0906 10 6.33176e-05
0.0908 1 0.395427
0.0908 2 0.39511
0.0908 3 0.103337
0.0908 4 0.17742
0.0908 5 0.0105081
0.0908 6 0.00448131
0.0908 7 0.00120299
0.0908 8 0.000409471
0.0908 9 0.000203659
0.0908 10 8.8488e-05
0.091 1 0.259294
0.091 2 0.259042
0.091 3 0.0893629
0.091 4 0.141304
0.091 5 0.00825918
0.091 6 0.00358769
0.091 7 0.00109151
0.091 8 0.000384777
0.091 9 0.000141502
0.091 10 4.95872e-05
0.0912 1 0.152308
0.0912 2 0.152172
0.0912 3 0.0846217
0.0912 4 0.100642
0.0912 5 0.00508535
0.0912 6 0.00222051
0.0912 7 0.000921226
0.0912 8 0.000397636
0.0912 9 0.000119405
0.0912 10 2.471e-05
0.0914 1 0.0678026
0.0914 2 0.0677651
0.0914 3 0.0887991
0.0914 4 0.0287933
0.0914 5 0.0037632
0.0914 6 0.00165034
0.0914 7 0.000306977
0.0914 8 0.000130628
0.0914 9 6.70822e-06
0.0916 1 0.0742754
0.0916 2 0.0742573
0.0916 3 0.105108
0.0916 4 0.0273289
0.0916 5 0.00392341
0.0916 6 0.00164051
0.0916 7 0.00033669
0.0916 8 0.00013274
0.0916 9 1.44115e-05
0.0918 1 0.182495
0.0918 2 0.182465
0.0918 3 0.136495
0.0918 4 0.117787
0.0918 5 0.00484681
0.0918 6 0.00209863
0.0918 7 0.00100713
0.0918 8 0.000414793
0.0918 9 4.13007e-05
0.092 1 0.351878
0.092 2 0.351672
0.092 3 0.192404
0.092 4 0.225586
0.092 5 0.00950667
0.092 6 0.00344577
0.092 7 0.00149345
0.092 8 0.000691236
0.092 9 4.83162e-05
0.0922 1 0.638771
0.0922 2 0.638313
0.0922 3 0.286908
0.0922 4 0.370101
0.0922 5 0.0154496
0.0922 6 0.00512322
0.0922 7 0.00214337
0.0922 8 0.00101946
0.0922 9 4.22718e-05
0.0924 1 0.953749
0.0924 2 0.952844
0.0924 3 0.378918
0.0924 4 0.495463
0.0924 5 0.0203173
0.0924 6 0.00626105
0.0924 7 0.00278455
0.0924 8 0.00126661
0.0924 9 2.55799e-05
0.0926 1 0.73293
0.0926 2 0.732386
0.0926 3 0.335808
0.0926 4 0.421937
0.0926 5 0.0170712
0.0926 6 0.00564278
0.0926 7 0.00252472
0.0926 8 0.00115656
0.0926 9 3.84932e-05
0.0928 1 0.45293
0.0928 2 0.452609
0.0928 3 0.256764
0.0928 4 0.288884
0.0928 5 0.0113302
0.0928 6 0.00415377
0.0928 7 0.00194738
0.0928 8 0.000841171
0.0928 9 9.27424e-06
0.093 1 0.281322
0.093 2 0.28119
0.093 3 0.207993
0.093 4 0.181439
0.093 5 0.00678903
0.093 6 0.00300902
0.093 7 0.0014844
0.093 8 0.000526055
0.093 9 3.855e-05
0.0932 1 0.165463
0.0932 2 0.165416
0.0932 3 0.183034
0.0932 4 0.0841859
0.0932 5 0.00350881
0.0932 6 0.00207499
0.0932 7 0.000746884
0.0932 8 0.00016967
0.0932 9 9.48386e-06
0.0934 1 0.0915509
0.0934 2 0.0915055
0.0934 3 0.176112
0.0934 4 0.014809
0.0934 5 0.00437773
0.0934 6 0.00126332
0.0934 7 0.000320675
0.0934 8 0.000106425
0.0934 9 2.36501e-05
0.0936 1 0.11643
0.0936 2 0.116353
0.0936 3 0.184151
0.0936 4 0.0340089
0.0936 5 0.00468164
0.0936 6 0.00204602
0.0936 7 0.000535407
0.0936 8 0.000205821
0.0936 9 4.26534e-05
0.0938 1 0.241379
0.0938 2 0.241252
0.0938 3 0.215471
0.0938 4 0.150072
0.0938 5 0.00532975
0.0938 6 0.00285995
0.0938 7 0.00128914
0.0938 8 0.000338351
0.0938 9 4.10687e-05
0.094 1 0.483707
0.094 2 0.483351
0.094 3 0.293986
0.094 4 0.324841
0.094 5 0.0115448
